day,views,likes,comments,shares,estimatedMinutesWatched,subscribersGained,subscribersLost,net_growth,views_7d_avg,likes_7d_avg,comments_7d_avg,shares_7d_avg,total_engagements_7d,engagement_rate_7d
2020-08-20,11612.0,191.0,8.0,48.0,413326.0,38.0,1.0,37.0,9935.0,151.85714285714286,7.0,48.857142857142854,207.71428571428572,0.020907326191674458
2020-08-21,11358.0,155.0,8.0,59.0,385070.0,44.0,2.0,42.0,10156.57142857143,156.28571428571428,7.285714285714286,50.714285714285715,214.28571428571428,0.021098233374592098
2020-08-22,9927.0,188.0,10.0,40.0,312931.0,40.0,0.0,40.0,10451.142857142857,167.14285714285714,8.142857142857142,51.857142857142854,227.14285714285714,0.021733781678011974
2020-08-23,9639.0,151.0,2.0,41.0,320550.0,34.0,0.0,34.0,10714.714285714286,171.14285714285714,8.0,51.57142857142857,230.71428571428572,0.021532472034451956
2020-08-24,10223.0,168.0,5.0,40.0,376262.0,28.0,0.0,28.0,10642.714285714286,168.28571428571428,7.285714285714286,48.57142857142857,224.1428571428571,0.021060685378327223
2020-08-25,10818.0,160.0,7.0,31.0,403917.0,41.0,0.0,41.0,10643.857142857143,165.71428571428572,7.0,46.285714285714285,219.0,0.020575247963278618
2020-08-26,11601.0,203.0,12.0,60.0,417153.0,37.0,2.0,35.0,10739.714285714286,173.71428571428572,7.428571428571429,45.57142857142857,226.71428571428572,0.02110989917263029
2020-08-27,11073.0,171.0,13.0,41.0,411961.0,37.0,0.0,37.0,10662.714285714286,170.85714285714286,8.142857142857142,44.57142857142857,223.57142857142856,0.020967590669757095
2020-08-28,9863.0,133.0,3.0,45.0,347651.0,28.0,1.0,27.0,10449.142857142857,167.71428571428572,7.428571428571429,42.57142857142857,217.71428571428572,0.020835611943563384
2020-08-29,8186.0,114.0,8.0,56.0,269804.0,25.0,0.0,25.0,10200.42857142857,157.14285714285714,7.142857142857143,44.857142857142854,209.14285714285714,0.020503340195790094
2020-08-30,8124.0,134.0,4.0,34.0,269222.0,25.0,0.0,25.0,9984.0,154.71428571428572,7.428571428571429,43.857142857142854,206.0,0.02063301282051282
2020-08-31,9617.0,155.0,9.0,57.0,341477.0,36.0,3.0,33.0,9897.42857142857,152.85714285714286,8.0,46.285714285714285,207.14285714285714,0.020928957016252418
2020-09-01,10176.0,143.0,4.0,52.0,380143.0,23.0,1.0,22.0,9805.714285714286,150.42857142857142,7.571428571428571,49.285714285714285,207.28571428571428,0.021139277389277386
2020-09-02,10066.0,162.0,3.0,48.0,376267.0,37.0,0.0,37.0,9586.42857142857,144.57142857142858,6.285714285714286,47.57142857142857,198.42857142857144,0.020698904701587067
2020-09-03,10279.0,147.0,5.0,37.0,367913.0,33.0,2.0,31.0,9473.0,141.14285714285714,5.142857142857143,47.0,193.28571428571428,0.02040385456409947
2020-09-04,11258.0,171.0,7.0,43.0,385805.0,36.0,1.0,35.0,9672.285714285714,146.57142857142858,5.714285714285714,46.714285714285715,199.00000000000003,0.020574247481759376
2020-09-05,9305.0,144.0,3.0,46.0,285646.0,40.0,1.0,39.0,9832.142857142857,150.85714285714286,5.0,45.285714285714285,201.14285714285714,0.020457682528151108
2020-09-06,8469.0,153.0,4.0,45.0,276846.0,32.0,0.0,32.0,9881.42857142857,153.57142857142858,5.0,46.857142857142854,205.42857142857144,0.020789359548937403
2020-09-07,10231.0,154.0,6.0,26.0,370071.0,43.0,1.0,42.0,9969.142857142857,153.42857142857142,4.571428571428571,42.42857142857143,200.42857142857144,0.020104895104895108
2020-09-08,11113.0,175.0,7.0,49.0,396437.0,36.0,0.0,36.0,10103.0,158.0,5.0,42.0,205.0,0.020291002672473524
2020-09-09,10856.0,180.0,3.0,30.0,397058.0,40.0,1.0,39.0,10215.857142857143,160.57142857142858,5.0,39.42857142857143,205.0,0.02006684286333571
2020-09-10,12050.0,190.0,10.0,49.0,424581.0,35.0,0.0,35.0,10468.857142857143,166.71428571428572,5.714285714285714,41.142857142857146,213.57142857142858,0.020400644087224695
2020-09-11,11949.0,175.0,10.0,62.0,385786.0,37.0,2.0,35.0,10567.57142857143,167.28571428571428,6.142857142857143,43.857142857142854,217.28571428571428,0.020561556243494247
2020-09-12,9238.0,130.0,7.0,36.0,279906.0,38.0,2.0,36.0,10558.0,165.28571428571428,6.714285714285714,42.42857142857143,214.42857142857144,0.020309582442562174
2020-09-13,7973.0,111.0,7.0,28.0,265864.0,29.0,0.0,29.0,10487.142857142857,159.28571428571428,7.142857142857143,40.0,206.42857142857142,0.019683966762021523
2020-09-14,8643.0,97.0,5.0,44.0,313220.0,23.0,0.0,23.0,10260.285714285714,151.14285714285714,7.0,42.57142857142857,200.71428571428572,0.01956225112082649
2020-09-15,8832.0,145.0,4.0,53.0,320877.0,34.0,0.0,34.0,9934.42857142857,146.85714285714286,6.571428571428571,43.142857142857146,196.57142857142858,0.019786888310493092
2020-09-16,8676.0,114.0,3.0,40.0,307763.0,24.0,2.0,22.0,9623.0,137.42857142857142,6.571428571428571,44.57142857142857,188.57142857142856,0.019595908611808016
2020-09-17,8613.0,136.0,10.0,37.0,307669.0,30.0,1.0,29.0,9132.0,129.71428571428572,6.571428571428571,42.857142857142854,179.14285714285717,0.019617045241223957
2020-09-18,8784.0,121.0,14.0,41.0,297438.0,21.0,0.0,21.0,8679.857142857143,122.0,7.142857142857143,39.857142857142854,169.0,0.01947036653006139
2020-09-19,7735.0,125.0,7.0,32.0,238623.0,37.0,1.0,36.0,8465.142857142857,121.28571428571429,7.142857142857143,39.285714285714285,167.71428571428572,0.01981233967868233
2020-09-20,6654.0,91.0,4.0,36.0,219505.0,15.0,1.0,14.0,8276.714285714286,118.42857142857143,6.714285714285714,40.42857142857143,165.57142857142856,0.02000448763311873
2020-09-21,7224.0,93.0,3.0,21.0,271184.0,14.0,0.0,14.0,8074.0,117.85714285714286,6.428571428571429,37.142857142857146,161.42857142857144,0.019993630347853782
2020-09-22,7422.0,96.0,7.0,31.0,267084.0,21.0,1.0,20.0,7872.571428571428,110.85714285714286,6.857142857142857,34.0,151.71428571428572,0.019271249183421647
2020-09-23,8306.0,158.0,13.0,42.0,300252.0,26.0,0.0,26.0,7819.714285714285,117.14285714285714,8.285714285714286,34.285714285714285,159.71428571428572,0.020424567941832002
2020-09-24,8516.0,145.0,2.0,30.0,324834.0,30.0,1.0,29.0,7805.857142857143,118.42857142857143,7.142857142857143,33.285714285714285,158.85714285714286,0.02035101846598708
2020-09-25,8367.0,109.0,3.0,39.0,298201.0,24.0,0.0,24.0,7746.285714285715,116.71428571428571,5.571428571428571,33.0,155.28571428571428,0.020046473886102093
2020-09-26,7349.0,127.0,5.0,32.0,239958.0,33.0,0.0,33.0,7691.142857142857,117.0,5.285714285714286,33.0,155.28571428571428,0.02019020023032059
2020-09-27,7862.0,151.0,12.0,51.0,281782.0,23.0,0.0,23.0,7863.714285714285,125.57142857142857,6.428571428571429,35.142857142857146,167.14285714285714,0.02125495040511572
2020-09-28,9266.0,191.0,9.0,54.0,389725.0,24.0,0.0,24.0,8155.428571428572,139.57142857142858,7.285714285714286,39.857142857142854,186.71428571428572,0.02289447869955157
2020-09-29,9445.0,148.0,8.0,43.0,385759.0,26.0,1.0,25.0,8444.42857142857,147.0,7.428571428571429,41.57142857142857,196.0,0.023210569944680348
2020-09-30,9512.0,165.0,25.0,41.0,391685.0,32.0,1.0,31.0,8616.714285714286,148.0,9.142857142857142,41.42857142857143,198.57142857142856,0.02304491271117595
2020-10-01,9385.0,136.0,9.0,31.0,384209.0,32.0,0.0,32.0,8740.857142857143,146.71428571428572,10.142857142857142,41.57142857142857,198.42857142857144,0.02270127153270356
2020-10-02,9034.0,116.0,4.0,47.0,346522.0,25.0,0.0,25.0,8836.142857142857,147.71428571428572,10.285714285714286,42.714285714285715,200.71428571428572,0.022715147203854303
2020-10-03,7356.0,119.0,6.0,39.0,258271.0,22.0,0.0,22.0,8837.142857142857,146.57142857142858,10.428571428571429,43.714285714285715,200.71428571428572,0.022712576786291627
2020-10-04,7006.0,100.0,3.0,63.0,275778.0,24.0,0.0,24.0,8714.857142857143,139.28571428571428,9.142857142857142,45.42857142857143,193.85714285714283,0.022244442987345087
2020-10-05,8376.0,114.0,4.0,24.0,375867.0,25.0,1.0,24.0,8587.714285714286,128.28571428571428,8.428571428571429,41.142857142857146,177.85714285714283,0.02071064976544565
2020-10-06,8958.0,115.0,8.0,44.0,381920.0,24.0,1.0,23.0,8518.142857142857,123.57142857142857,8.428571428571429,41.285714285714285,173.28571428571428,0.020343133144380902
2020-10-07,9140.0,131.0,6.0,39.0,387834.0,30.0,0.0,30.0,8465.0,118.71428571428571,5.714285714285714,41.0,165.42857142857142,0.019542654628301407
2020-10-08,8938.0,107.0,5.0,27.0,370507.0,35.0,1.0,34.0,8401.142857142857,114.57142857142857,5.142857142857143,40.42857142857143,160.14285714285714,0.019062032376547407
2020-10-09,10080.0,191.0,13.0,43.0,415889.0,27.0,2.0,25.0,8550.57142857143,125.28571428571429,6.428571428571429,39.857142857142854,171.57142857142858,0.020065492698900657
2020-10-10,7641.0,126.0,5.0,45.0,289636.0,31.0,2.0,29.0,8591.285714285714,126.28571428571429,6.285714285714286,40.714285714285715,173.2857142857143,0.020169939639834388
2020-10-11,7516.0,112.0,5.0,35.0,318099.0,23.0,0.0,23.0,8664.142857142857,128.0,6.571428571428571,36.714285714285715,171.2857142857143,0.019769493313987044
2020-10-12,8708.0,126.0,5.0,30.0,400612.0,26.0,2.0,24.0,8711.57142857143,129.71428571428572,6.714285714285714,37.57142857142857,174.0,0.0199734343484036
2020-10-13,10368.0,193.0,21.0,46.0,436148.0,34.0,3.0,31.0,8913.0,140.85714285714286,8.571428571428571,37.857142857142854,187.2857142857143,0.021012646054719433
2020-10-14,9832.0,154.0,4.0,26.0,436806.0,20.0,1.0,19.0,9011.857142857143,144.14285714285714,8.285714285714286,36.0,188.42857142857142,0.02090896120983466
2020-10-15,10130.0,123.0,3.0,56.0,432365.0,24.0,0.0,24.0,9182.142857142857,146.42857142857142,8.0,40.142857142857146,194.57142857142856,0.021190198366394398
2020-10-16,10262.0,155.0,12.0,39.0,421854.0,31.0,1.0,30.0,9208.142857142857,141.28571428571428,7.857142857142857,39.57142857142857,188.71428571428572,0.020494283010379012
2020-10-17,8088.0,128.0,3.0,31.0,305592.0,28.0,1.0,27.0,9272.0,141.57142857142858,7.571428571428571,37.57142857142857,186.71428571428572,0.02013743374830519
2020-10-18,8049.0,142.0,3.0,31.0,315839.0,29.0,0.0,29.0,9348.142857142857,145.85714285714286,7.285714285714286,37.0,190.14285714285714,0.02034017451900301
2020-10-19,9425.0,141.0,8.0,23.0,423540.0,28.0,2.0,26.0,9450.57142857143,148.0,7.714285714285714,36.0,191.71428571428572,0.020285999334885268
2020-10-20,9762.0,127.0,6.0,37.0,426953.0,26.0,0.0,26.0,9364.0,138.57142857142858,5.571428571428571,34.714285714285715,178.8571428571429,0.01910050649905413
2020-10-21,9984.0,131.0,9.0,30.0,424395.0,28.0,0.0,28.0,9385.714285714286,135.28571428571428,6.285714285714286,35.285714285714285,176.85714285714283,0.018843226788432265
2020-10-22,9982.0,176.0,10.0,35.0,421693.0,33.0,2.0,31.0,9364.57142857143,142.85714285714286,7.285714285714286,32.285714285714285,182.42857142857142,0.019480717598242613
2020-10-23,9808.0,146.0,3.0,30.0,401039.0,32.0,0.0,32.0,9299.714285714286,141.57142857142858,6.0,31.0,178.57142857142858,0.019201818796276384
2020-10-24,8168.0,117.0,2.0,37.0,305280.0,25.0,1.0,24.0,9311.142857142857,140.0,5.857142857142857,31.857142857142858,177.71428571428572,0.01908619472828255
2020-10-25,7960.0,124.0,7.0,54.0,310237.0,21.0,0.0,21.0,9298.42857142857,137.42857142857142,6.428571428571429,35.142857142857146,178.99999999999997,0.0192505646115319
2020-10-26,9528.0,124.0,3.0,34.0,418970.0,27.0,0.0,27.0,9313.142857142857,135.0,5.714285714285714,36.714285714285715,177.42857142857144,0.019051417351822312
2020-10-27,9750.0,105.0,4.0,26.0,410070.0,28.0,0.0,28.0,9311.42857142857,131.85714285714286,5.428571428571429,35.142857142857146,172.42857142857142,0.01851795029150046
2020-10-28,11664.0,184.0,13.0,48.0,471674.0,35.0,1.0,34.0,9551.42857142857,139.42857142857142,6.0,37.714285714285715,183.14285714285714,0.0191743942566557
2020-10-29,11465.0,165.0,9.0,64.0,487937.0,32.0,1.0,31.0,9763.285714285714,137.85714285714286,5.857142857142857,41.857142857142854,185.57142857142858,0.019007067292919542
2020-10-30,11552.0,176.0,8.0,59.0,460805.0,22.0,1.0,21.0,10012.42857142857,142.14285714285714,6.571428571428571,46.0,194.71428571428572,0.01944725840740794
2020-10-31,9134.0,134.0,5.0,48.0,344440.0,33.0,0.0,33.0,10150.42857142857,144.57142857142858,7.0,47.57142857142857,199.14285714285717,0.019619157530294293
2020-11-01,8586.0,135.0,8.0,40.0,339144.0,23.0,1.0,22.0,10239.857142857143,146.14285714285714,7.142857142857143,45.57142857142857,198.85714285714283,0.019419913782279325
2020-11-02,11998.0,285.0,18.0,66.0,524495.0,42.0,1.0,41.0,10592.714285714286,169.14285714285714,9.285714285714286,50.142857142857146,228.57142857142856,0.021578173677325382
2020-11-03,11613.0,196.0,6.0,54.0,492976.0,31.0,0.0,31.0,10858.857142857143,182.14285714285714,9.571428571428571,54.142857142857146,245.85714285714286,0.022641161921801822
2020-11-04,13283.0,230.0,9.0,52.0,569474.0,39.0,1.0,38.0,11090.142857142857,188.71428571428572,9.0,54.714285714285715,252.42857142857144,0.022761525679174558
2020-11-05,14439.0,244.0,11.0,57.0,596324.0,47.0,2.0,45.0,11515.0,200.0,9.285714285714286,53.714285714285715,263.0,0.022839774207555362
2020-11-06,15090.0,282.0,25.0,76.0,558731.0,64.0,4.0,60.0,12020.42857142857,215.14285714285714,11.714285714285714,56.142857142857146,283.0,0.023543253746598054
2020-11-07,12408.0,219.0,12.0,61.0,441641.0,45.0,1.0,44.0,12488.142857142857,227.28571428571428,12.714285714285714,58.0,298.0,0.023862635414164293
2020-11-08,10798.0,207.0,11.0,44.0,420319.0,36.0,0.0,36.0,12804.142857142857,237.57142857142858,13.142857142857142,58.57142857142857,309.2857142857143,0.024155128362471967
2020-11-09,15175.0,336.0,31.0,103.0,613972.0,55.0,1.0,54.0,13258.0,244.85714285714286,15.0,63.857142857142854,323.7142857142857,0.024416524793655584
2020-11-10,14216.0,265.0,12.0,79.0,573927.0,57.0,1.0,56.0,13629.857142857143,254.71428571428572,15.857142857142858,67.42857142857143,338.0,0.024798499093376936
2020-11-11,14389.0,269.0,12.0,76.0,566102.0,31.0,0.0,31.0,13787.857142857143,260.2857142857143,16.285714285714285,70.85714285714286,347.42857142857144,0.025198155727089055
2020-11-12,17187.0,373.0,41.0,88.0,701186.0,55.0,2.0,53.0,14180.42857142857,278.7142857142857,20.571428571428573,75.28571428571429,374.57142857142856,0.026414676163323696
2020-11-13,15745.0,286.0,14.0,87.0,596473.0,61.0,2.0,59.0,14274.0,279.2857142857143,19.0,76.85714285714286,375.1428571428571,0.026281550871714805
2020-11-14,12851.0,237.0,21.0,90.0,446840.0,39.0,2.0,37.0,14337.285714285714,281.85714285714283,20.285714285714285,81.0,383.1428571428571,0.026723528063690077
2020-11-15,10930.0,196.0,11.0,42.0,420933.0,47.0,2.0,45.0,14356.142857142857,280.2857142857143,20.285714285714285,80.71428571428571,381.2857142857143,0.026559063815390128
2020-11-16,14745.0,294.0,28.0,103.0,591147.0,50.0,2.0,48.0,14294.714285714286,274.2857142857143,19.857142857142858,80.71428571428571,374.85714285714283,0.026223479208098897
2020-11-17,13920.0,248.0,13.0,72.0,567900.0,36.0,0.0,36.0,14252.42857142857,271.85714285714283,20.0,79.71428571428571,371.57142857142856,0.026070744835466637
2020-11-18,13721.0,228.0,17.0,61.0,552914.0,30.0,2.0,28.0,14157.0,266.0,20.714285714285715,77.57142857142857,364.2857142857143,0.025731843913662095
2020-11-19,14667.0,224.0,22.0,71.0,602346.0,47.0,0.0,47.0,13797.0,244.71428571428572,18.0,75.14285714285714,337.8571428571429,0.024487725074809227
2020-11-20,13617.0,185.0,12.0,77.0,502907.0,38.0,1.0,37.0,13493.0,230.28571428571428,17.714285714285715,73.71428571428571,321.7142857142857,0.02384305089411441
2020-11-21,10984.0,166.0,8.0,67.0,389712.0,39.0,0.0,39.0,13226.285714285714,220.14285714285714,15.857142857142858,70.42857142857143,306.42857142857144,0.023168150004320404
2020-11-22,9757.0,172.0,8.0,54.0,375551.0,28.0,1.0,27.0,13058.714285714286,216.71428571428572,15.428571428571429,72.14285714285714,304.2857142857143,0.023301353228823662
2020-11-23,11751.0,169.0,16.0,47.0,482393.0,21.0,3.0,18.0,12631.0,198.85714285714286,13.714285714285714,64.14285714285714,276.7142857142857,0.021907551715167898
2020-11-24,11952.0,169.0,9.0,47.0,483612.0,42.0,1.0,41.0,12349.857142857143,187.57142857142858,13.142857142857142,60.57142857142857,261.2857142857143,0.021156982729701904
2020-11-25,16315.0,333.0,20.0,99.0,663043.0,43.0,2.0,41.0,12720.42857142857,202.57142857142858,13.571428571428571,66.0,282.14285714285717,0.022180294913693388
2020-11-26,15254.0,240.0,11.0,61.0,601197.0,41.0,0.0,41.0,12804.285714285714,204.85714285714286,12.0,64.57142857142857,281.42857142857144,0.021979248019636285
2020-11-27,15362.0,246.0,11.0,93.0,582958.0,41.0,0.0,41.0,13053.57142857143,213.57142857142858,11.857142857142858,66.85714285714286,292.28571428571433,0.02239124487004104
2020-11-28,12685.0,241.0,12.0,49.0,441053.0,28.0,0.0,28.0,13296.57142857143,224.28571428571428,12.428571428571429,64.28571428571429,301.0,0.022637414585929775
2020-11-29,11695.0,196.0,9.0,59.0,436326.0,35.0,2.0,33.0,13573.42857142857,227.71428571428572,12.571428571428571,65.0,305.28571428571433,0.022491422316711227
2020-11-30,15900.0,327.0,19.0,94.0,703556.0,45.0,0.0,45.0,14166.142857142857,250.28571428571428,13.0,71.71428571428571,335.0,0.023647933200891463
2020-12-01,14532.0,243.0,17.0,69.0,641393.0,45.0,0.0,45.0,14534.714285714286,260.85714285714283,14.142857142857142,74.85714285714286,349.8571428571429,0.024070452021269277
2020-12-02,14085.0,188.0,13.0,84.0,602669.0,36.0,1.0,35.0,14216.142857142857,240.14285714285714,13.142857142857142,72.71428571428571,326.0,0.022931677268296605
2020-12-03,13437.0,222.0,3.0,53.0,565993.0,32.0,1.0,31.0,13956.57142857143,237.57142857142858,12.0,71.57142857142857,321.14285714285717,0.02301015394693744
2020-12-04,14992.0,277.0,12.0,94.0,563245.0,47.0,0.0,47.0,13903.714285714286,242.0,12.142857142857142,71.71428571428571,325.85714285714283,0.023436697285411912
2020-12-05,11900.0,193.0,13.0,80.0,419752.0,32.0,0.0,32.0,13791.57142857143,235.14285714285714,12.285714285714286,76.14285714285714,323.57142857142856,0.02346153447757947
2020-12-06,11232.0,187.0,7.0,51.0,423456.0,34.0,0.0,34.0,13725.42857142857,233.85714285714286,12.0,75.0,320.8571428571429,0.023376839651116806
2020-12-07,15611.0,280.0,21.0,85.0,644529.0,40.0,2.0,38.0,13684.142857142857,227.14285714285714,12.285714285714286,73.71428571428571,313.1428571428571,0.022883629644322414
2020-12-08,14729.0,230.0,15.0,78.0,608023.0,43.0,0.0,43.0,13712.285714285714,225.28571428571428,12.0,75.0,312.2857142857143,0.02277415456420728
2020-12-09,13885.0,171.0,8.0,48.0,590551.0,35.0,1.0,34.0,13683.714285714286,222.85714285714286,11.285714285714286,69.85714285714286,304.0,0.022216190257448896
2020-12-10,14287.0,195.0,20.0,52.0,574807.0,35.0,1.0,34.0,13805.142857142857,219.0,13.714285714285714,69.71428571428571,302.42857142857144,0.02190694979096817
2020-12-11,14781.0,194.0,17.0,84.0,574277.0,36.0,0.0,36.0,13775.0,207.14285714285714,14.428571428571429,68.28571428571429,289.85714285714283,0.021042260824474978
2020-12-12,12307.0,165.0,9.0,59.0,445952.0,25.0,0.0,25.0,13833.142857142857,203.14285714285714,13.857142857142858,65.28571428571429,282.2857142857143,0.02040647719762062
2020-12-13,10878.0,172.0,12.0,45.0,406823.0,26.0,1.0,25.0,13782.57142857143,201.0,14.571428571428571,64.42857142857143,280.0,0.020315512344783265
2020-12-14,13571.0,232.0,26.0,71.0,538762.0,26.0,2.0,24.0,13491.142857142857,194.14285714285714,15.285714285714286,62.42857142857143,271.85714285714283,0.02015078675956712
2020-12-15,12732.0,188.0,10.0,63.0,525348.0,25.0,0.0,25.0,13205.857142857143,188.14285714285714,14.571428571428571,60.285714285714285,263.0,0.019915405501887692
2020-12-16,13567.0,175.0,6.0,66.0,551824.0,27.0,0.0,27.0,13160.42857142857,188.71428571428572,14.285714285714286,62.857142857142854,265.85714285714283,0.020201252673056672
2020-12-17,14190.0,217.0,21.0,73.0,570373.0,40.0,1.0,39.0,13146.57142857143,191.85714285714286,14.428571428571429,65.85714285714286,272.1428571428571,0.020700671549344747
2020-12-18,14510.0,198.0,7.0,68.0,552871.0,38.0,1.0,37.0,13107.857142857143,192.42857142857142,13.0,63.57142857142857,269.0,0.020522042395509782
2020-12-19,12984.0,185.0,13.0,73.0,466005.0,38.0,0.0,38.0,13204.57142857143,195.28571428571428,13.571428571428571,65.57142857142857,274.42857142857144,0.0207828457676995
2020-12-20,11178.0,155.0,9.0,43.0,420370.0,26.0,1.0,25.0,13247.42857142857,192.85714285714286,13.142857142857142,65.28571428571429,271.2857142857143,0.020478367769486264
2020-12-21,15443.0,263.0,24.0,88.0,584387.0,43.0,2.0,41.0,13514.857142857143,197.28571428571428,12.857142857142858,67.71428571428571,277.85714285714283,0.020559384381210095
2020-12-22,14786.0,179.0,11.0,88.0,563177.0,30.0,0.0,30.0,13808.285714285714,196.0,13.0,71.28571428571429,280.2857142857143,0.02029837157814149
2020-12-23,13795.0,177.0,10.0,61.0,528067.0,33.0,1.0,32.0,13840.857142857143,196.28571428571428,13.571428571428571,70.57142857142857,280.42857142857144,0.020260925211072808
2020-12-24,11732.0,181.0,8.0,80.0,420855.0,32.0,0.0,32.0,13489.714285714286,191.14285714285714,11.714285714285714,71.57142857142857,274.42857142857144,0.02034354216969543
2020-12-25,12138.0,253.0,21.0,80.0,433060.0,33.0,2.0,31.0,13150.857142857143,199.0,13.714285714285714,73.28571428571429,286.0,0.02174763187624924
2020-12-26,12641.0,305.0,17.0,77.0,460061.0,44.0,4.0,40.0,13101.857142857143,216.14285714285714,14.285714285714286,73.85714285714286,304.2857142857143,0.023224624644270712
2020-12-27,13414.0,319.0,13.0,120.0,493791.0,34.0,1.0,33.0,13421.285714285714,239.57142857142858,14.857142857142858,84.85714285714286,339.28571428571433,0.025279673014082113
2020-12-28,14529.0,220.0,8.0,55.0,583610.0,29.0,1.0,28.0,13290.714285714286,233.42857142857142,12.571428571428571,80.14285714285714,326.1428571428571,0.024539151932068574
2020-12-29,15298.0,269.0,11.0,72.0,591117.0,46.0,1.0,45.0,13363.857142857143,246.28571428571428,12.571428571428571,77.85714285714286,336.71428571428567,0.02519589083562273
2020-12-30,17118.0,294.0,11.0,122.0,615935.0,52.0,0.0,52.0,13838.57142857143,263.0,12.714285714285714,86.57142857142857,362.2857142857143,0.026179415711778672
2020-12-31,18549.0,321.0,17.0,125.0,551215.0,42.0,0.0,42.0,14812.42857142857,283.0,14.0,93.0,390.0,0.026329240888443104
2021-01-01,12294.0,238.0,14.0,79.0,409483.0,30.0,1.0,29.0,14834.714285714286,280.85714285714283,13.0,92.85714285714286,386.71428571428567,0.02606819910826921
2021-01-02,12823.0,199.0,8.0,69.0,460631.0,44.0,0.0,44.0,14860.714285714286,265.7142857142857,11.714285714285714,91.71428571428571,369.14285714285717,0.024840182648401828
2021-01-03,11810.0,186.0,6.0,56.0,443632.0,34.0,0.0,34.0,14631.57142857143,246.71428571428572,10.714285714285714,82.57142857142857,340.0,0.023237422013063724
2021-01-04,14991.0,262.0,11.0,95.0,640178.0,42.0,1.0,41.0,14697.57142857143,252.71428571428572,11.142857142857142,88.28571428571429,352.14285714285717,0.023959254687363315
2021-01-05,14898.0,199.0,14.0,62.0,626953.0,30.0,1.0,29.0,14640.42857142857,242.71428571428572,11.571428571428571,86.85714285714286,341.14285714285717,0.023301425602295017
2021-01-06,15460.0,226.0,9.0,66.0,626129.0,35.0,1.0,34.0,14403.57142857143,233.0,11.285714285714286,78.85714285714286,323.1428571428571,0.022434911976196376
2021-01-07,15677.0,236.0,7.0,76.0,643307.0,37.0,0.0,37.0,13993.285714285714,220.85714285714286,9.857142857142858,71.85714285714286,302.57142857142856,0.021622614927567303
2021-01-08,15100.0,231.0,14.0,57.0,602409.0,30.0,0.0,30.0,14394.142857142857,219.85714285714286,9.857142857142858,68.71428571428571,298.42857142857144,0.020732639267956213
2021-01-09,12797.0,158.0,3.0,44.0,480835.0,26.0,1.0,25.0,14390.42857142857,214.0,9.142857142857142,65.14285714285714,288.2857142857143,0.020033156959486962
2021-01-10,11819.0,154.0,4.0,58.0,459177.0,24.0,0.0,24.0,14391.714285714286,209.42857142857142,8.857142857142858,65.42857142857143,283.7142857142857,0.01971372416668321
2021-01-11,17054.0,311.0,15.0,129.0,685543.0,31.0,0.0,31.0,14686.42857142857,216.42857142857142,9.428571428571429,70.28571428571429,296.1428571428571,0.020164388891590876
2021-01-12,16258.0,232.0,15.0,92.0,634134.0,41.0,0.0,41.0,14880.714285714286,221.14285714285714,9.571428571428571,74.57142857142857,305.2857142857143,0.020515528248451972
2021-01-13,16342.0,230.0,11.0,67.0,636141.0,26.0,0.0,26.0,15006.714285714286,221.71428571428572,9.857142857142858,74.71428571428571,306.2857142857143,0.0204099117537864
2021-01-14,16933.0,237.0,15.0,73.0,655217.0,35.0,0.0,35.0,15186.142857142857,221.85714285714286,11.0,74.28571428571429,307.14285714285717,0.02022520530935157
2021-01-15,17456.0,228.0,9.0,90.0,624850.0,62.0,3.0,59.0,15522.714285714286,221.42857142857142,10.285714285714286,79.0,310.71428571428567,0.020016749647981294
2021-01-16,14943.0,202.0,10.0,94.0,517939.0,36.0,1.0,35.0,15829.285714285714,227.71428571428572,11.285714285714286,86.14285714285714,325.1428571428571,0.02054058932358648
2021-01-17,13259.0,159.0,8.0,83.0,484839.0,38.0,1.0,37.0,16035.0,228.42857142857142,11.857142857142858,89.71428571428571,330.0,0.0205799812909261
2021-01-18,17566.0,244.0,16.0,104.0,668556.0,44.0,3.0,41.0,16108.142857142857,218.85714285714286,12.0,86.14285714285714,317.0,0.019679487747989038
2021-01-19,17197.0,231.0,9.0,91.0,659182.0,37.0,0.0,37.0,16242.285714285714,218.71428571428572,11.142857142857142,86.0,315.8571428571429,0.019446594427244585
2021-01-20,16034.0,232.0,7.0,97.0,619244.0,35.0,0.0,35.0,16198.285714285714,219.0,10.571428571428571,90.28571428571429,319.8571428571429,0.019746357639256362
2021-01-21,15388.0,188.0,9.0,90.0,617422.0,32.0,1.0,31.0,15977.57142857143,212.0,9.714285714285714,92.71428571428571,314.42857142857144,0.01967937197678889
2021-01-22,14773.0,137.0,13.0,73.0,568253.0,29.0,0.0,29.0,15594.285714285714,199.0,10.285714285714286,90.28571428571429,299.57142857142856,0.019210333455478196
2021-01-23,12716.0,155.0,8.0,66.0,464273.0,33.0,0.0,33.0,15276.142857142857,192.28571428571428,10.0,86.28571428571429,288.57142857142856,0.018890333199293015
2021-01-24,11675.0,138.0,3.0,56.0,432141.0,22.0,0.0,22.0,15049.857142857143,189.28571428571428,9.285714285714286,82.42857142857143,281.0,0.01867127357639845
2021-01-25,13726.0,141.0,4.0,60.0,558215.0,27.0,0.0,27.0,14501.285714285714,174.57142857142858,7.571428571428571,76.14285714285714,258.28571428571433,0.0178112285610143
